date,1. open,2. high,3. low,4. close,5. volume
2025-08-18,2005.6,2025.85,1995.45,2003.65,283576.0
2025-08-14,1989.7,1996.65,1971.7,1991.4,170296.0
2025-08-13,1980.05,1987.95,1969.0,1979.35,1034184.0
2025-08-12,1990.35,1996.0,1967.65,1969.95,288268.0
2025-08-11,1973.25,1998.35,1973.25,1996.0,284368.0
2025-08-08,1989.95,1992.3,1970.0,1973.05,353046.0
2025-08-07,1979.95,2001.55,1976.3,1995.4,267736.0
2025-08-06,1971.0,1988.15,1970.1,1983.0,232742.0
2025-08-05,1987.0,1993.4,1967.0,1976.6,1245880.0
2025-08-04,2013.0,2018.9,1988.0,1992.25,232638.0
2025-08-01,2015.0,2027.55,2010.0,2012.25,510862.0
2025-07-31,2011.05,2030.5,2008.25,2018.7,177878.0
2025-07-30,2036.3,2036.3,2017.45,2025.6,97286.0
2025-07-29,2001.95,2027.05,1998.0,2022.3,1167333.0
2025-07-28,2006.5,2021.0,2000.15,2008.05,325983.0
2025-07-25,2014.0,2015.0,1999.05,2004.5,193019.0
2025-07-24,2028.002,2029.9471,2004.0116,2008.9993,216771.0
2025-07-23,2009.1489,2024.6603,1997.5776,2019.5729,138987.0
2025-07-22,2005.0591,2012.7898,1997.9268,2001.7672,1954937.0
2025-07-21,1972.0413,1997.3282,1972.0413,1995.2335,1122204.0
2025-07-18,1985.0588,1992.7896,1948.1508,1952.5398,388697.0
2025-07-17,2000.05,2003.0,1983.05,1986.6,1075894.0
2025-07-16,2014.2,2021.9,1993.0,1996.2,504767.0
2025-07-15,1976.95,2003.0,1974.6,1995.3,1246105.0
2025-07-14,1983.55,1989.1,1970.55,1983.0,104678.0
2025-07-11,1997.0,2004.85,1982.0,1983.55,101211.0
2025-07-10,2013.05,2016.75,2000.3,2006.45,234993.0
2025-07-09,1999.95,2013.25,1998.15,2010.6,691541.0
2025-07-08,1978.0,2005.6,1978.0,2001.5,1464788.0
2025-07-07,1989.2,1998.1,1983.65,1987.25,210348.0
2025-07-04,1987.0,2004.25,1979.2,1989.25,388857.0
2025-07-03,1991.15,2007.9,1984.0,1985.65,286447.0
2025-07-02,2020.0,2020.0,1977.4,1985.7,193979.0
2025-07-01,2003.1,2015.35,2003.1,2011.95,2209210.0
2025-06-30,2008.05,2013.95,1995.0,2000.7,211947.0
2025-06-27,2014.0,2019.8,1993.05,2014.4,234541.0
2025-06-26,1980.0,2027.4,1980.0,2023.0,346092.0
2025-06-25,1972.35,1982.0,1962.9,1980.2,126857.0
2025-06-24,1960.2,1978.85,1955.25,1960.5,2465329.0
2025-06-23,1946.4,1957.5,1942.1,1947.8,231653.0
2025-06-20,1934.5,1969.15,1931.8,1965.7,321963.0
2025-06-19,1930.25,1946.0,1927.0,1934.8,152720.0
2025-06-18,1921.9,1935.7,1918.5,1933.9,195382.0
2025-06-17,1941.95,1941.95,1919.55,1929.6,1206170.0
2025-06-16,1920.05,1938.75,1920.05,1935.05,306900.0
2025-06-13,1910.0,1932.55,1910.0,1917.25,199742.0
2025-06-12,1950.0,1961.0,1935.15,1941.95,165128.0
2025-06-11,1966.0,1966.1,1947.0,1949.6,140662.0
2025-06-10,1983.0,1983.0,1961.1,1965.9,331697.0
2025-06-09,1987.05,1993.95,1976.35,1978.6,577180.0
2025-06-06,1945.9,1996.3,1942.3,1978.7,957699.0
2025-06-05,1950.0,1959.45,1940.8,1950.9,214433.0
2025-06-04,1917.05,1943.55,1917.05,1940.8,173475.0
2025-06-03,1937.0,1952.3,1920.0,1925.25,1315192.0
2025-06-02,1934.75,1935.7,1908.0,1932.85,257416.0
2025-05-30,1925.1,1948.6,1925.1,1944.6,341757.0
2025-05-29,1939.85,1940.75,1907.1,1928.9,285377.0
2025-05-28,1922.0,1934.25,1918.0,1923.8,134589.0
2025-05-27,1933.95,1948.2,1916.05,1926.65,1156817.0
2025-05-26,1933.0,1949.9,1927.05,1939.95,338479.0
2025-05-23,1920.25,1936.95,1914.85,1933.55,290510.0
2025-05-22,1915.0,1923.95,1905.55,1920.25,123260.0
2025-05-21,1925.65,1946.65,1921.35,1926.6,209057.0
2025-05-20,1928.0,1935.8,1912.95,1914.35,344099.0
2025-05-19,1941.65,1945.0,1931.25,1938.7,312335.0
2025-05-16,1930.3,1943.15,1928.1,1933.65,641133.0
2025-05-15,1910.65,1944.1,1897.0,1933.75,254933.0
2025-05-14,1923.95,1930.2,1903.15,1910.8,165682.0
2025-05-13,1944.05,1962.3,1920.5,1923.1,538724.0
2025-05-12,1920.0,1960.0,1914.0,1957.55,327403.0
